	cluster	source	jaccard_score	size_a	size_b	threshold	top_regulons	comparison	file_a	file_b
2796	DC	HLA-DRB1	0.4925373134328358	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2797	nk_cells	EPB41	0.6949152542372882	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2798	cd14-_monocytes	NRGN	0.4925373134328358	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2799	pDC	MCL1	0.5625	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2800	cd8+_tcells	PHACTR2	0.4925373134328358	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2801	cd4+_tcells	TAGLN2	0.42857142857142855	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2802	cd14+_monocytes	VOPP1	0.3333333333333333	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2803	cd8+_tcells	NIBAN1	0.7241379310344828	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2804	pDC	HLA-DPA1	0.7241379310344828	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2805	cd14-_monocytes	MNDA	0.47058823529411764	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2806	DC	CD1C	0.4084507042253521	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2807	b_cells	OFD1	0.5151515151515151	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2808	DC	HLA-DRA	0.5625	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2809	cd4+_tcells	ARL4C	0.5625	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2810	cd4+_tcells	IFITM2	0.4492753623188406	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2811	cd14-_monocytes	S100A8	0.4492753623188406	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2812	cd8+_tcells	ARL4C	0.6129032258064516	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2813	pDC	VCL	0.28205128205128205	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2814	pDC	GNG2	0.26582278481012656	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2815	b_cells	TAGLN2	0.47058823529411764	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2816	nk_cells	GPRIN3	0.6949152542372882	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2817	b_cells	CXCR4	0.3157894736842105	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2818	nk_cells	OFD1	0.47058823529411764	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2819	DC	MCL1	0.3333333333333333	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2820	b_cells	PALM2AKAP2	0.5625	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2821	cd14+_monocytes	ARHGAP15	0.5151515151515151	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2822	cd4+_tcells	IL2RG	0.7543859649122807	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2823	cd14+_monocytes	GCC2	0.21951219512195122	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2824	cd14-_monocytes	CMAHP--chr6:25061611(-)	0.42857142857142855	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2825	DC	CSF3R	0.4084507042253521	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2826	cd14+_monocytes	NR4A1	0.4925373134328358	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2827	cd14-_monocytes	RUFY1	0.17647058823529413	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2828	cd4+_tcells	SLC38A1	0.639344262295082	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2829	DC	TAGLN2	0.3157894736842105	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2830	DC	ID2	0.4084507042253521	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2831	cd14-_monocytes	EVL	0.5384615384615384	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2832	cd14-_monocytes	SESN3	0.42857142857142855	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2833	b_cells	ELMO1	0.5384615384615384	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2834	nk_cells	ARL4C	0.6949152542372882	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2835	nk_cells	IFITM2	0.4925373134328358	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2836	cd4+_tcells	PHACTR2	0.3888888888888889	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2837	pDC	FLT3	0.6129032258064516	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2838	b_cells	HDAC9	0.47058823529411764	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2839	DC	S100A9	0.3698630136986301	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2840	cd4+_tcells	NIBAN1	0.10909090909090909	50	11	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2841	cd14-_monocytes	VOPP1	0.42857142857142855	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2842	cd8+_tcells	CD2	0.6949152542372882	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2843	b_cells	SLC38A1	0.6129032258064516	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2844	nk_cells	EVL	0.5151515151515151	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2845	b_cells	FCGR2B	0.47058823529411764	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2846	cd14+_monocytes	HDAC9	0.5151515151515151	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2847	nk_cells	IL2RG	0.6949152542372882	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2848	nk_cells	SLC38A1	0.6949152542372882	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2849	cd14+_monocytes	CCNH	0.28205128205128205	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2850	DC	SLC38A1	0.47058823529411764	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2851	cd8+_tcells	TLK1	0.5625	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2852	nk_cells	H4C3	0.4084507042253521	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2853	cd14-_monocytes	CSF3R	0.47058823529411764	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2854	pDC	IFITM2	0.47058823529411764	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2855	nk_cells	TRIB2	0.42857142857142855	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2856	pDC	ARL4C	0.5384615384615384	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2857	cd14+_monocytes	RUNX3	0.5151515151515151	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2858	cd14-_monocytes	HLA-DPA1	0.4492753623188406	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2859	pDC	HLA-DQB1	0.4925373134328358	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2860	b_cells	HLA-DQA1	0.4925373134328358	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2861	cd8+_tcells	HLA-DPB1	0.4925373134328358	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2862	cd14+_monocytes	PHACTR2	0.4492753623188406	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2863	cd14-_monocytes	FCN1	0.3888888888888889	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2864	cd14+_monocytes	MAML3	0.3333333333333333	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2865	b_cells	BCL11A	0.6666666666666666	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2866	cd14+_monocytes	LCORL	0.3333333333333333	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2867	b_cells	HLA-DQB1	0.47058823529411764	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2868	pDC	HDAC9	0.4925373134328358	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2869	cd4+_tcells	H4C3	0.5384615384615384	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2870	cd8+_tcells	HLA-DPA1	0.4492753623188406	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2871	DC	HLA-DQA1	0.5151515151515151	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2872	cd14-_monocytes	LDLRAD4	0.20481927710843373	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2873	DC	RGS2	0.28205128205128205	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2874	b_cells	TCF4	0.5384615384615384	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2875	cd14+_monocytes	EXOC4	0.3333333333333333	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2876	pDC	SLC38A1	0.639344262295082	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2877	pDC	GPR183	0.47058823529411764	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2878	cd4+_tcells	KIF2A	0.4492753623188406	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2879	cd4+_tcells	ARB2A	0.28205128205128205	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2880	cd14-_monocytes	SLAMF7	0.5151515151515151	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2881	cd8+_tcells	RABGAP1L	0.5151515151515151	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2882	DC	ARL4C	0.4925373134328358	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2883	DC	IFITM2	0.3698630136986301	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2884	cd8+_tcells	CDC42SE2	0.6129032258064516	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2885	cd4+_tcells	DOCK10	0.5151515151515151	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2886	cd4+_tcells	CD2	0.6129032258064516	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2887	DC	HLA-DQB1	0.5625	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2888	pDC	HIP1	0.6129032258064516	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2889	cd14+_monocytes	FRMD4B	0.4492753623188406	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2890	cd4+_tcells	SELL	0.42857142857142855	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2891	DC	MNDA	0.4084507042253521	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2892	b_cells	CCDC50	0.4492753623188406	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2893	b_cells	H4C3	0.5384615384615384	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2894	cd14+_monocytes	ACTN1	0.3333333333333333	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2895	pDC	SELL	0.5873015873015873	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2896	pDC	FCER1A	0.4084507042253521	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2897	cd4+_tcells	VOPP1	0.6129032258064516	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2898	pDC	HLA-DQA1	0.7241379310344828	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2899	b_cells	KIF2A	0.3698630136986301	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2900	cd8+_tcells	VOPP1	0.5625	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2901	nk_cells	VAV3	0.4925373134328358	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2902	cd14-_monocytes	CCDC91	0.3698630136986301	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2903	cd4+_tcells	TLK1	0.4492753623188406	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2904	DC	RGS18	0.0989010989010989	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
2905	b_cells	DOCK10	0.42857142857142855	50	50	50	50	bd-rhap-rep1-X/regulons_50.tsv vs bd-rhap-rep2-X/regulons_50.tsv	bd-rhap-rep1-X/regulons_50.tsv	bd-rhap-rep2-X/regulons_50.tsv
