	cluster	source	jaccard_score	size_a	size_b	threshold	top_regulons	comparison	file_a	file_b
1881	cd4+_tcells	BTG2	0.14285714285714285	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1882	pDC	HMGB2	0.0	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1883	cd8+_tcells	BTG2	0.17647058823529413	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1884	b_cells	IRF1	0.1111111111111111	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1885	cd4+_tcells	TLE5	0.3333333333333333	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1886	b_cells	IKZF3	0.17647058823529413	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1887	nk_cells	CEBPD	0.14285714285714285	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1888	DC	CEBPD	0.25	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1889	pDC	TLE5	0.21212121212121213	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1890	nk_cells	IRF1	0.1111111111111111	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1891	DC	IRF1	0.14285714285714285	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1892	nk_cells	HOPX	0.3333333333333333	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1893	pDC	ETS1	0.17647058823529413	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1894	cd14+_monocytes	HMGB2	0.3333333333333333	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1895	cd14+_monocytes	EGR1	0.25	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1896	cd14+_monocytes	ID2	0.21212121212121213	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1897	DC	IRF7	0.08108108108108109	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1898	b_cells	TLE5	0.21212121212121213	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1899	cd4+_tcells	LEF1	0.14285714285714285	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1900	DC	HMGB2	0.17647058823529413	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1901	nk_cells	ID2	0.17647058823529413	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1902	DC	ID2	0.08108108108108109	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1903	cd4+_tcells	JUN	0.25	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1904	cd14+_monocytes	TLE5	0.05263157894736842	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1905	nk_cells	BTG2	0.17647058823529413	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1906	cd4+_tcells	FOS	0.25	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1907	DC	TLE5	0.14285714285714285	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1908	pDC	IRF1	0.08108108108108109	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1909	pDC	LMO4	0.5384615384615384	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1910	DC	STAT1	0.08108108108108109	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1911	cd4+_tcells	BCL11B	0.48148148148148145	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1912	nk_cells	MYBL1	0.3793103448275862	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1913	b_cells	JUN	0.17647058823529413	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1914	DC	SOX4	0.14285714285714285	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1915	b_cells	FOS	0.1111111111111111	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1916	cd14+_monocytes	CEBPD	0.3333333333333333	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1917	b_cells	POU2F2	0.2903225806451613	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1918	nk_cells	RORA	0.25	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1919	pDC	BTG2	0.05263157894736842	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1920	cd14+_monocytes	JUN	0.17647058823529413	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1921	cd14+_monocytes	IRF1	0.17647058823529413	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1922	cd14+_monocytes	LMO4	0.21212121212121213	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1923	cd14+_monocytes	POU2F2	0.21212121212121213	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1924	nk_cells	JUN	0.2903225806451613	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1925	pDC	TCF4	0.3793103448275862	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1926	nk_cells	RUNX3	0.25	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1927	nk_cells	FOS	0.1111111111111111	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1928	cd14-_monocytes	NR4A1	0.21212121212121213	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1929	DC	FOS	0.14285714285714285	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1930	cd14+_monocytes	MAFB	0.21212121212121213	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1931	DC	LMO4	0.42857142857142855	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1932	b_cells	BTG2	0.17647058823529413	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1933	cd14-_monocytes	HMGB2	0.02564102564102564	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1934	b_cells	BCL11A	0.48148148148148145	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1935	cd14-_monocytes	ID2	0.08108108108108109	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1936	pDC	STAT1	0.02564102564102564	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1937	cd4+_tcells	RORA	0.25	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1938	pDC	SOX4	0.3793103448275862	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1939	cd14+_monocytes	BTG2	0.25	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1940	b_cells	TCF4	0.3793103448275862	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1941	b_cells	SP140	0.42857142857142855	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1942	nk_cells	ZEB2	0.08108108108108109	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1943	cd14-_monocytes	TLE5	0.14285714285714285	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1944	DC	BCL11A	0.3793103448275862	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1945	pDC	JUN	0.17647058823529413	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1946	pDC	RUNX2	0.3793103448275862	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1947	pDC	FOS	0.05263157894736842	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1948	cd14+_monocytes	STAT1	0.17647058823529413	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1949	cd14+_monocytes	SOX4	0.3793103448275862	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1950	pDC	ZEB2	0.17647058823529413	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1951	cd14-_monocytes	CEBPD	0.21212121212121213	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1952	cd8+_tcells	TCF7	0.17647058823529413	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1953	pDC	BCL11A	0.5384615384615384	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1954	cd14-_monocytes	RUNX3	0.21212121212121213	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1955	cd14+_monocytes	FOS	0.3333333333333333	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1956	cd14-_monocytes	LMO4	0.3333333333333333	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1957	cd14-_monocytes	POU2F2	0.3333333333333333	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1958	cd14-_monocytes	MAFB	0.14285714285714285	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1959	cd8+_tcells	IRF1	0.1111111111111111	20	20	20	50	bd-rhap-rep1-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep1-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1960	cd14-_monocytes	BTG2	0.05263157894736842	20	20	20	50	bd-rhap-rep2-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1961	cd8+_tcells	RUNX3	0.08108108108108109	20	20	20	50	bd-rhap-rep2-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1962	cd8+_tcells	HOPX	0.21212121212121213	20	20	20	50	bd-rhap-rep2-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1963	cd8+_tcells	IKZF3	0.25	20	20	20	50	bd-rhap-rep2-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1964	nk_cells	BTG2	0.05263157894736842	20	20	20	50	bd-rhap-rep2-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1965	DC	ZEB2	0.17647058823529413	20	20	20	50	bd-rhap-rep2-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1966	nk_cells	ZEB2	0.08108108108108109	20	20	20	50	bd-rhap-rep2-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1967	DC	BCL11A	0.3333333333333333	20	20	20	50	bd-rhap-rep2-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1968	cd8+_tcells	ID2	0.1111111111111111	20	20	20	50	bd-rhap-rep2-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1969	nk_cells	ETS1	0.17647058823529413	20	20	20	50	bd-rhap-rep2-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1970	pDC	IRF7	0.1111111111111111	20	20	20	50	bd-rhap-rep2-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1971	pDC	RUNX2	0.3793103448275862	20	20	20	50	bd-rhap-rep2-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1972	nk_cells	TFDP2	0.3333333333333333	20	20	20	50	bd-rhap-rep2-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
1973	pDC	IRF8	0.6666666666666666	20	20	20	50	bd-rhap-rep2-X/regulons_20_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv	bd-rhap-rep2-X/regulons_20_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_20_TF.tsv
