,method,clustering_score,training_time,inference_time,dataset
1658,GradientShap_32_3_0.1_NegativeBinomialAutoencoder_zeros,1.0,1280.4991109890398,240.74700482399203,net_60_10703_net_141_11706_net_81_10586
1659,GradientShap_32_3_0.1_NegativeBinomialAutoencoder_randomize,1.0,1280.4991109890398,241.38138316804543,net_60_10703_net_141_11706_net_81_10586
1660,GradientShap_32_3_0.1_NegativeBinomialAutoencoder_data,1.0,1280.4991109890398,233.3118847690057,net_60_10703_net_141_11706_net_81_10586
1661,Deconvolution_32_3_0.1_NegativeBinomialAutoencoder_zeros,1.0,1280.4991109890398,56.043215112993494,net_60_10703_net_141_11706_net_81_10586
1662,GuidedBackprop_32_3_0.1_ZINBAutoencoder_zeros,1.0,1720.001400121022,58.109193085925654,net_60_10703_net_141_11706_net_81_10586
1663,GradientShap_32_3_0.1_ZINBAutoencoder_zeros,1.0,1720.001400121022,244.7715425149072,net_60_10703_net_141_11706_net_81_10586
1664,GradientShap_32_3_0.1_ZINBAutoencoder_randomize,1.0,1720.001400121022,237.57823154400103,net_60_10703_net_141_11706_net_81_10586
1665,GradientShap_32_3_0.1_ZINBAutoencoder_data,1.0,1720.001400121022,244.48533604992554,net_60_10703_net_141_11706_net_81_10586
1666,Deconvolution_32_3_0.1_ZINBAutoencoder_zeros,1.0,1720.001400121022,57.6168888269458,net_60_10703_net_141_11706_net_81_10586
1667,GuidedBackprop_16_1_0_NegativeBinomialAutoencoder_zeros,1.0,1902.458546095062,51.679560733027756,net_60_10703_net_141_11706_net_81_10586
1668,GradientShap_16_1_0_NegativeBinomialAutoencoder_zeros,1.0,1902.458546095062,238.3111062911339,net_60_10703_net_141_11706_net_81_10586
1669,GradientShap_16_1_0_NegativeBinomialAutoencoder_randomize,1.0,1902.458546095062,242.75757715688087,net_60_10703_net_141_11706_net_81_10586
1670,GradientShap_16_1_0_NegativeBinomialAutoencoder_data,1.0,1902.458546095062,240.6302556360606,net_60_10703_net_141_11706_net_81_10586
1671,Deconvolution_16_1_0_NegativeBinomialAutoencoder_zeros,1.0,1902.458546095062,51.44406543392688,net_60_10703_net_141_11706_net_81_10586
1672,GuidedBackprop_16_1_0_ZINBAutoencoder_zeros,0.513,2438.321809579851,51.19104471011087,net_60_10703_net_141_11706_net_81_10586
1673,GradientShap_16_1_0_ZINBAutoencoder_zeros,1.0,2438.321809579851,234.23486071405932,net_60_10703_net_141_11706_net_81_10586
1674,GradientShap_16_1_0_ZINBAutoencoder_randomize,1.0,2438.321809579851,234.77900862088427,net_60_10703_net_141_11706_net_81_10586
1675,GradientShap_16_1_0_ZINBAutoencoder_data,1.0,2438.321809579851,236.2982269388158,net_60_10703_net_141_11706_net_81_10586
1676,Deconvolution_16_1_0_ZINBAutoencoder_zeros,1.0,2438.321809579851,51.604733454063535,net_60_10703_net_141_11706_net_81_10586
1677,GuidedBackprop_16_1_0.1_NegativeBinomialAutoencoder_zeros,0.516,2796.085146839032,51.56516802799888,net_60_10703_net_141_11706_net_81_10586
1678,GradientShap_16_1_0.1_NegativeBinomialAutoencoder_zeros,1.0,2796.085146839032,238.89577299216762,net_60_10703_net_141_11706_net_81_10586
1679,GradientShap_16_1_0.1_NegativeBinomialAutoencoder_randomize,1.0,2796.085146839032,237.27225419087335,net_60_10703_net_141_11706_net_81_10586
1680,GradientShap_16_1_0.1_NegativeBinomialAutoencoder_data,1.0,2796.085146839032,235.5389539268799,net_60_10703_net_141_11706_net_81_10586
1681,Deconvolution_16_1_0.1_NegativeBinomialAutoencoder_zeros,1.0,2796.085146839032,50.86664510006085,net_60_10703_net_141_11706_net_81_10586
1682,GuidedBackprop_16_1_0.1_ZINBAutoencoder_zeros,1.0,3812.610476962058,51.11178260506131,net_60_10703_net_141_11706_net_81_10586
1683,GradientShap_16_1_0.1_ZINBAutoencoder_zeros,1.0,3812.610476962058,233.82622465211898,net_60_10703_net_141_11706_net_81_10586
1684,GradientShap_16_1_0.1_ZINBAutoencoder_randomize,1.0,3812.610476962058,235.56178635987453,net_60_10703_net_141_11706_net_81_10586
1685,GradientShap_16_1_0.1_ZINBAutoencoder_data,1.0,3812.610476962058,236.0484275680501,net_60_10703_net_141_11706_net_81_10586
1686,Deconvolution_16_1_0.1_ZINBAutoencoder_zeros,1.0,3812.610476962058,51.55579721205868,net_60_10703_net_141_11706_net_81_10586
1687,GuidedBackprop_16_2_0_NegativeBinomialAutoencoder_zeros,1.0,1953.3076548490208,51.57748266798444,net_60_10703_net_141_11706_net_81_10586
1688,GradientShap_16_2_0_NegativeBinomialAutoencoder_zeros,1.0,1953.3076548490208,242.77854433911853,net_60_10703_net_141_11706_net_81_10586
1689,GradientShap_16_2_0_NegativeBinomialAutoencoder_randomize,1.0,1953.3076548490208,243.9099914219696,net_60_10703_net_141_11706_net_81_10586
1690,GradientShap_16_2_0_NegativeBinomialAutoencoder_data,1.0,1953.3076548490208,244.0048431570176,net_60_10703_net_141_11706_net_81_10586
1691,Deconvolution_16_2_0_NegativeBinomialAutoencoder_zeros,1.0,1953.3076548490208,53.49555842904374,net_60_10703_net_141_11706_net_81_10586
1692,GuidedBackprop_16_2_0_ZINBAutoencoder_zeros,0.999,2677.0894306569826,54.286812267964706,net_60_10703_net_141_11706_net_81_10586
1693,GradientShap_16_2_0_ZINBAutoencoder_zeros,1.0,2677.0894306569826,238.81060724589042,net_60_10703_net_141_11706_net_81_10586
1694,GradientShap_16_2_0_ZINBAutoencoder_randomize,1.0,2677.0894306569826,238.4586436059326,net_60_10703_net_141_11706_net_81_10586
1695,GradientShap_16_2_0_ZINBAutoencoder_data,1.0,2677.0894306569826,243.34406071295962,net_60_10703_net_141_11706_net_81_10586
1696,Deconvolution_16_2_0_ZINBAutoencoder_zeros,1.0,2677.0894306569826,55.07730096811429,net_60_10703_net_141_11706_net_81_10586
1697,GuidedBackprop_16_2_0.1_NegativeBinomialAutoencoder_zeros,1.0,1828.921708945185,53.17693835217506,net_60_10703_net_141_11706_net_81_10586
1698,GradientShap_16_2_0.1_NegativeBinomialAutoencoder_zeros,1.0,1828.921708945185,237.88787264702842,net_60_10703_net_141_11706_net_81_10586
1699,GradientShap_16_2_0.1_NegativeBinomialAutoencoder_randomize,1.0,1828.921708945185,239.00699823303148,net_60_10703_net_141_11706_net_81_10586
1700,GradientShap_16_2_0.1_NegativeBinomialAutoencoder_data,1.0,1828.921708945185,239.14956190111116,net_60_10703_net_141_11706_net_81_10586
1701,Deconvolution_16_2_0.1_NegativeBinomialAutoencoder_zeros,1.0,1828.921708945185,53.55807327898219,net_60_10703_net_141_11706_net_81_10586
1702,GuidedBackprop_16_2_0.1_ZINBAutoencoder_zeros,1.0,2805.5559892028105,54.16056306194514,net_60_10703_net_141_11706_net_81_10586
1703,GradientShap_16_2_0.1_ZINBAutoencoder_zeros,1.0,2805.5559892028105,240.6833210180048,net_60_10703_net_141_11706_net_81_10586
1704,GradientShap_16_2_0.1_ZINBAutoencoder_randomize,1.0,2805.5559892028105,240.57632094086148,net_60_10703_net_141_11706_net_81_10586
1705,GradientShap_16_2_0.1_ZINBAutoencoder_data,1.0,2805.5559892028105,244.4132523171138,net_60_10703_net_141_11706_net_81_10586
1706,Deconvolution_16_2_0.1_ZINBAutoencoder_zeros,1.0,2805.5559892028105,55.03271402907558,net_60_10703_net_141_11706_net_81_10586
1707,GuidedBackprop_16_3_0_NegativeBinomialAutoencoder_zeros,1.0,2529.132885454921,56.264494110131636,net_60_10703_net_141_11706_net_81_10586
1708,GradientShap_16_3_0_NegativeBinomialAutoencoder_zeros,1.0,2529.132885454921,234.4281994861085,net_60_10703_net_141_11706_net_81_10586
1709,GradientShap_16_3_0_NegativeBinomialAutoencoder_randomize,1.0,2529.132885454921,239.41904141381383,net_60_10703_net_141_11706_net_81_10586
1710,GradientShap_16_3_0_NegativeBinomialAutoencoder_data,1.0,2529.132885454921,243.7674038640689,net_60_10703_net_141_11706_net_81_10586
1711,Deconvolution_16_3_0_NegativeBinomialAutoencoder_zeros,1.0,2529.132885454921,56.793960131006315,net_60_10703_net_141_11706_net_81_10586
1712,GuidedBackprop_16_3_0_ZINBAutoencoder_zeros,0.566,3528.231558452826,58.16666875500232,net_60_10703_net_141_11706_net_81_10586
1713,GradientShap_16_3_0_ZINBAutoencoder_zeros,1.0,3528.231558452826,242.74391927802935,net_60_10703_net_141_11706_net_81_10586
1714,GradientShap_16_3_0_ZINBAutoencoder_randomize,1.0,3528.231558452826,242.97830780781806,net_60_10703_net_141_11706_net_81_10586
1715,GradientShap_16_3_0_ZINBAutoencoder_data,1.0,3528.231558452826,242.89957445603795,net_60_10703_net_141_11706_net_81_10586
1716,Deconvolution_16_3_0_ZINBAutoencoder_zeros,1.0,3528.231558452826,58.02259923797101,net_60_10703_net_141_11706_net_81_10586
1717,GuidedBackprop_16_3_0.1_NegativeBinomialAutoencoder_zeros,1.0,1671.1365416268818,56.50069293612614,net_60_10703_net_141_11706_net_81_10586
1718,GradientShap_16_3_0.1_NegativeBinomialAutoencoder_zeros,1.0,1671.1365416268818,245.39324385509826,net_60_10703_net_141_11706_net_81_10586
1719,GradientShap_16_3_0.1_NegativeBinomialAutoencoder_randomize,1.0,1671.1365416268818,243.3672385928221,net_60_10703_net_141_11706_net_81_10586
1720,GradientShap_16_3_0.1_NegativeBinomialAutoencoder_data,1.0,1671.1365416268818,241.97669053799473,net_60_10703_net_141_11706_net_81_10586
1721,Deconvolution_16_3_0.1_NegativeBinomialAutoencoder_zeros,1.0,1671.1365416268818,56.55292783607729,net_60_10703_net_141_11706_net_81_10586
1722,GuidedBackprop_16_3_0.1_ZINBAutoencoder_zeros,1.0,1797.5494767820928,58.32980478485115,net_60_10703_net_141_11706_net_81_10586
1723,GradientShap_16_3_0.1_ZINBAutoencoder_zeros,1.0,1797.5494767820928,239.13796073407866,net_60_10703_net_141_11706_net_81_10586
1724,GradientShap_16_3_0.1_ZINBAutoencoder_randomize,1.0,1797.5494767820928,246.919208758045,net_60_10703_net_141_11706_net_81_10586
1725,GradientShap_16_3_0.1_ZINBAutoencoder_data,1.0,1797.5494767820928,246.36102626193315,net_60_10703_net_141_11706_net_81_10586
1726,Deconvolution_16_3_0.1_ZINBAutoencoder_zeros,1.0,1797.5494767820928,58.26861244509928,net_60_10703_net_141_11706_net_81_10586
1727,GuidedBackprop_64_1_0_ZINBAutoencoder_zeros,1.0,395.271947857982,21.251931206032168,net_98_11932_net_51_10906_net_60_10082
1728,GradientShap_64_1_0_ZINBAutoencoder_zeros,1.0,395.271947857982,91.6031469090376,net_98_11932_net_51_10906_net_60_10082
1729,GradientShap_64_1_0_ZINBAutoencoder_randomize,1.0,395.271947857982,91.92090392200043,net_98_11932_net_51_10906_net_60_10082
1730,GradientShap_64_1_0_ZINBAutoencoder_data,1.0,395.271947857982,91.91460963705322,net_98_11932_net_51_10906_net_60_10082
1731,Deconvolution_64_1_0_ZINBAutoencoder_zeros,1.0,395.271947857982,20.033020686998498,net_98_11932_net_51_10906_net_60_10082
1732,GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros,1.0,520.4009232110111,19.68134246801492,net_98_11932_net_51_10906_net_60_10082
1733,GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros,1.0,520.4009232110111,91.70774941303534,net_98_11932_net_51_10906_net_60_10082
1734,GradientShap_64_1_0.1_NegativeBinomialAutoencoder_randomize,1.0,520.4009232110111,91.98441090300912,net_98_11932_net_51_10906_net_60_10082
1735,GradientShap_64_1_0.1_NegativeBinomialAutoencoder_data,1.0,520.4009232110111,92.0813530079904,net_98_11932_net_51_10906_net_60_10082
1736,Deconvolution_64_1_0.1_NegativeBinomialAutoencoder_zeros,1.0,520.4009232110111,19.691403500037268,net_98_11932_net_51_10906_net_60_10082
1737,GuidedBackprop_64_1_0.1_ZINBAutoencoder_zeros,1.0,692.7054850899731,20.044945770001505,net_98_11932_net_51_10906_net_60_10082
1738,GradientShap_64_1_0.1_ZINBAutoencoder_zeros,1.0,692.7054850899731,91.81251108599827,net_98_11932_net_51_10906_net_60_10082
1739,GradientShap_64_1_0.1_ZINBAutoencoder_randomize,1.0,692.7054850899731,92.42485456797294,net_98_11932_net_51_10906_net_60_10082
1740,GradientShap_64_1_0.1_ZINBAutoencoder_data,1.0,692.7054850899731,91.98114681604784,net_98_11932_net_51_10906_net_60_10082
1741,Deconvolution_64_1_0.1_ZINBAutoencoder_zeros,1.0,692.7054850899731,20.149511771975085,net_98_11932_net_51_10906_net_60_10082
1742,GuidedBackprop_64_2_0_NegativeBinomialAutoencoder_zeros,1.0,311.444527707994,20.795498881023377,net_98_11932_net_51_10906_net_60_10082
1743,GradientShap_64_2_0_NegativeBinomialAutoencoder_zeros,1.0,311.444527707994,92.24438618699787,net_98_11932_net_51_10906_net_60_10082
1744,GradientShap_64_2_0_NegativeBinomialAutoencoder_randomize,1.0,311.444527707994,92.47277434897842,net_98_11932_net_51_10906_net_60_10082
1745,GradientShap_64_2_0_NegativeBinomialAutoencoder_data,1.0,311.444527707994,92.6006431079586,net_98_11932_net_51_10906_net_60_10082
1746,Deconvolution_64_2_0_NegativeBinomialAutoencoder_zeros,1.0,311.444527707994,20.73665743600577,net_98_11932_net_51_10906_net_60_10082
1747,GuidedBackprop_64_2_0_ZINBAutoencoder_zeros,1.0,451.4363760850392,21.337847290968057,net_98_11932_net_51_10906_net_60_10082
1748,GradientShap_64_2_0_ZINBAutoencoder_zeros,1.0,451.4363760850392,92.32682219095295,net_98_11932_net_51_10906_net_60_10082
1749,GradientShap_64_2_0_ZINBAutoencoder_randomize,1.0,451.4363760850392,92.95724246400641,net_98_11932_net_51_10906_net_60_10082
1750,GradientShap_64_2_0_ZINBAutoencoder_data,1.0,451.4363760850392,92.77352305996465,net_98_11932_net_51_10906_net_60_10082
1751,Deconvolution_64_2_0_ZINBAutoencoder_zeros,1.0,451.4363760850392,21.375927993969526,net_98_11932_net_51_10906_net_60_10082
1752,GuidedBackprop_64_2_0.1_NegativeBinomialAutoencoder_zeros,1.0,306.2640193059924,20.85174706898397,net_98_11932_net_51_10906_net_60_10082
1753,GradientShap_64_2_0.1_NegativeBinomialAutoencoder_zeros,1.0,306.2640193059924,92.27565390401287,net_98_11932_net_51_10906_net_60_10082
1754,GradientShap_64_2_0.1_NegativeBinomialAutoencoder_randomize,1.0,306.2640193059924,92.99150683399057,net_98_11932_net_51_10906_net_60_10082
1755,GradientShap_64_2_0.1_NegativeBinomialAutoencoder_data,1.0,306.2640193059924,92.65946644404903,net_98_11932_net_51_10906_net_60_10082
1756,Deconvolution_64_2_0.1_NegativeBinomialAutoencoder_zeros,1.0,306.2640193059924,20.82541923399549,net_98_11932_net_51_10906_net_60_10082
1757,GuidedBackprop_64_2_0.1_ZINBAutoencoder_zeros,1.0,469.4936627870193,21.28525446204003,net_98_11932_net_51_10906_net_60_10082
1758,GradientShap_64_2_0.1_ZINBAutoencoder_zeros,1.0,469.4936627870193,92.36519126797793,net_98_11932_net_51_10906_net_60_10082
1759,GradientShap_64_2_0.1_ZINBAutoencoder_randomize,1.0,469.4936627870193,92.88380406500073,net_98_11932_net_51_10906_net_60_10082
1760,GradientShap_64_2_0.1_ZINBAutoencoder_data,1.0,469.4936627870193,92.91981324204244,net_98_11932_net_51_10906_net_60_10082
1761,Deconvolution_64_2_0.1_ZINBAutoencoder_zeros,1.0,469.4936627870193,21.433484177978244,net_98_11932_net_51_10906_net_60_10082
1762,GuidedBackprop_64_3_0_NegativeBinomialAutoencoder_zeros,1.0,387.5259755750303,21.77198111504549,net_98_11932_net_51_10906_net_60_10082
1763,GradientShap_64_3_0_NegativeBinomialAutoencoder_zeros,1.0,387.5259755750303,92.72249849699438,net_98_11932_net_51_10906_net_60_10082
1764,GradientShap_64_3_0_NegativeBinomialAutoencoder_randomize,1.0,387.5259755750303,92.80234335700516,net_98_11932_net_51_10906_net_60_10082
1765,GradientShap_64_3_0_NegativeBinomialAutoencoder_data,1.0,387.5259755750303,93.31898560601985,net_98_11932_net_51_10906_net_60_10082
1766,Deconvolution_64_3_0_NegativeBinomialAutoencoder_zeros,1.0,387.5259755750303,21.778578074998222,net_98_11932_net_51_10906_net_60_10082
1767,GuidedBackprop_64_3_0_ZINBAutoencoder_zeros,1.0,574.4383655320271,22.453586206014734,net_98_11932_net_51_10906_net_60_10082
1768,GradientShap_64_3_0_ZINBAutoencoder_zeros,1.0,574.4383655320271,93.0253488580347,net_98_11932_net_51_10906_net_60_10082
1769,GradientShap_64_3_0_ZINBAutoencoder_randomize,1.0,574.4383655320271,93.30017801403301,net_98_11932_net_51_10906_net_60_10082
1770,GradientShap_64_3_0_ZINBAutoencoder_data,1.0,574.4383655320271,93.76791715901345,net_98_11932_net_51_10906_net_60_10082
1771,Deconvolution_64_3_0_ZINBAutoencoder_zeros,1.0,574.4383655320271,22.524652104999404,net_98_11932_net_51_10906_net_60_10082
1772,GuidedBackprop_64_3_0.1_NegativeBinomialAutoencoder_zeros,1.0,225.6902371289907,21.71930987003725,net_98_11932_net_51_10906_net_60_10082
1773,GradientShap_64_3_0.1_NegativeBinomialAutoencoder_zeros,1.0,225.6902371289907,93.02533987601055,net_98_11932_net_51_10906_net_60_10082
1774,GradientShap_64_3_0.1_NegativeBinomialAutoencoder_randomize,1.0,225.6902371289907,93.49522810097551,net_98_11932_net_51_10906_net_60_10082
1775,GradientShap_64_3_0.1_NegativeBinomialAutoencoder_data,1.0,225.6902371289907,93.36721793102333,net_98_11932_net_51_10906_net_60_10082
1776,Deconvolution_64_3_0.1_NegativeBinomialAutoencoder_zeros,1.0,225.6902371289907,21.73871656600386,net_98_11932_net_51_10906_net_60_10082
1777,GuidedBackprop_64_3_0.1_ZINBAutoencoder_zeros,1.0,314.77466112101683,22.592381253023632,net_98_11932_net_51_10906_net_60_10082
1778,GradientShap_64_3_0.1_ZINBAutoencoder_zeros,1.0,314.77466112101683,93.55717984697549,net_98_11932_net_51_10906_net_60_10082
1779,GradientShap_64_3_0.1_ZINBAutoencoder_randomize,1.0,314.77466112101683,94.10559660202125,net_98_11932_net_51_10906_net_60_10082
1780,GradientShap_64_3_0.1_ZINBAutoencoder_data,1.0,314.77466112101683,93.51542418595636,net_98_11932_net_51_10906_net_60_10082
1781,Deconvolution_64_3_0.1_ZINBAutoencoder_zeros,1.0,314.77466112101683,22.557900273997802,net_98_11932_net_51_10906_net_60_10082
1782,GuidedBackprop_32_1_0_NegativeBinomialAutoencoder_zeros,1.0,337.7586964779766,20.01913702400634,net_98_11932_net_51_10906_net_60_10082
1783,GradientShap_32_1_0_NegativeBinomialAutoencoder_zeros,1.0,337.7586964779766,92.30190614104504,net_98_11932_net_51_10906_net_60_10082
1784,GradientShap_32_1_0_NegativeBinomialAutoencoder_randomize,1.0,337.7586964779766,92.6881572540151,net_98_11932_net_51_10906_net_60_10082
1785,GradientShap_32_1_0_NegativeBinomialAutoencoder_data,1.0,337.7586964779766,92.60233229200821,net_98_11932_net_51_10906_net_60_10082
1786,Deconvolution_32_1_0_NegativeBinomialAutoencoder_zeros,1.0,337.7586964779766,20.059675947006326,net_98_11932_net_51_10906_net_60_10082
1787,GuidedBackprop_32_1_0_ZINBAutoencoder_zeros,1.0,519.7816721199779,20.115749011049047,net_98_11932_net_51_10906_net_60_10082
1788,GradientShap_32_1_0_ZINBAutoencoder_zeros,1.0,519.7816721199779,92.03056198603008,net_98_11932_net_51_10906_net_60_10082
1789,GradientShap_32_1_0_ZINBAutoencoder_randomize,1.0,519.7816721199779,92.54601727396948,net_98_11932_net_51_10906_net_60_10082
1790,GradientShap_32_1_0_ZINBAutoencoder_data,1.0,519.7816721199779,92.567299782997,net_98_11932_net_51_10906_net_60_10082
1791,Deconvolution_32_1_0_ZINBAutoencoder_zeros,1.0,519.7816721199779,20.06279708299553,net_98_11932_net_51_10906_net_60_10082
1792,GuidedBackprop_32_1_0.1_NegativeBinomialAutoencoder_zeros,1.0,455.1637579429662,19.721258814970497,net_98_11932_net_51_10906_net_60_10082
1793,GradientShap_32_1_0.1_NegativeBinomialAutoencoder_zeros,1.0,455.1637579429662,91.7947603869834,net_98_11932_net_51_10906_net_60_10082
1794,GradientShap_32_1_0.1_NegativeBinomialAutoencoder_randomize,1.0,455.1637579429662,92.34178662701743,net_98_11932_net_51_10906_net_60_10082
1795,GradientShap_32_1_0.1_NegativeBinomialAutoencoder_data,1.0,455.1637579429662,92.47001008200459,net_98_11932_net_51_10906_net_60_10082
1796,Deconvolution_32_1_0.1_NegativeBinomialAutoencoder_zeros,1.0,455.1637579429662,19.93105358001776,net_98_11932_net_51_10906_net_60_10082
1797,GuidedBackprop_32_1_0.1_ZINBAutoencoder_zeros,1.0,666.9446470190305,20.195732733001933,net_98_11932_net_51_10906_net_60_10082
1798,GradientShap_32_1_0.1_ZINBAutoencoder_zeros,1.0,666.9446470190305,92.03677887801314,net_98_11932_net_51_10906_net_60_10082
1799,GradientShap_32_1_0.1_ZINBAutoencoder_randomize,1.0,666.9446470190305,92.49100520001957,net_98_11932_net_51_10906_net_60_10082
1800,GradientShap_32_1_0.1_ZINBAutoencoder_data,1.0,666.9446470190305,92.47226612002123,net_98_11932_net_51_10906_net_60_10082
1801,Deconvolution_32_1_0.1_ZINBAutoencoder_zeros,1.0,666.9446470190305,20.09305555804167,net_98_11932_net_51_10906_net_60_10082
1802,GuidedBackprop_32_2_0_NegativeBinomialAutoencoder_zeros,1.0,426.4570485490258,20.57756885897834,net_98_11932_net_51_10906_net_60_10082
1803,GradientShap_32_2_0_NegativeBinomialAutoencoder_zeros,1.0,426.4570485490258,92.26762684399728,net_98_11932_net_51_10906_net_60_10082
